Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
hydrophilic_section,hydrophbic_section,hydrophilic,-,0.0712540773655556,-1.79057109890161,0.227319824245333,-2.80369273993752,13.8572993176508,4.89397458167673E-05,0
hydrophbic_section,Full_molecule,hydrophilic,-,0.0712540773674488,-1.79057109897575,0.227319824249179,4.04617134767284,-3.86696861399878,0.00019633683243292,0
hydrophilic_section,hydrophbic_section,Full_molecule,hydrophilic,0.0712540773676308,-1.79057109898288,0.227319824249541,0.582626655227067,2.00735140431376,-4.67055131667697,0.000226966961883068
hydrophilic_section,hydrophbic_section,Full_molecule,-,0.0712540773678665,-1.79057109899211,0.22731982425,-3.73459316139678,17.1148542671622,1.28393623920112,0
hydrophilic_section,Full_molecule,hydrophilic,-,0.0712540773679022,-1.79057109899351,0.227319824250059,1.15626065288154,-5.46173097527187,0.000257124325004021,0
hydrophilic_section,hydrophbic_section,-,-,0.0714398113196369,-1.79784512199625,0.229403783847339,-3.62069337853357,14.0299371604667,0,0
Full_molecule,hydrophilic,-,-,0.0720292794965108,-1.82093085854529,0.231275197070696,-5.50683777185484,0.000185754777461112,0,0
hydrophbic_section,hydrophilic,-,-,0.0741233976991087,-1.90294421062159,0.234786447650595,11.8954540583829,0.000195688221408832,0,0
hydrophilic_section,Full_molecule,-,-,0.0785784688012412,-2.07742114051547,0.246966502963703,-2.59142146128788,-4.79494600023093,0,0
hydrophilic_section,hydrophbic_section,mean_particle_size_(mps),-,0.0927996670158261,-2.63437543978699,0.258094666475923,-3.13186886380382,12.0805378836282,-0.000158132267353395,0
Full_molecule,mean_particle_size_(mps),hydrophilic,-,0.0931125458038369,-2.64662892106923,0.259030133041999,-4.81426965771395,-0.000161872470558844,0.000162720654650366,0
hydrophbic_section,mean_particle_size_(mps),hydrophilic,-,0.0939380807436577,-2.6789598981778,0.2548741647547,9.65163584218091,-0.000136651646425573,0.000160346217721099,0
hydrophilic_section,Full_molecule,mean_particle_size_(mps),hydrophilic,0.0960454808135682,-2.76149341690887,0.26480744580935,-1.02631601008668,-4.79775231606191,-0.000175090921680998,9.74909094484389E-05
hydrophilic_section,hydrophbic_section,Full_molecule,mean_particle_size_(mps),0.0960454808146922,-2.76149341695289,0.26480744581136,-2.88072549208945,6.4892448724278,-2.2400743072791,-0.000175090921680443
hydrophbic_section,Full_molecule,mean_particle_size_(mps),hydrophilic,0.0960454808152949,-2.76149341697649,0.264807445812375,-3.59144836715658,-6.21328966883434,-0.000175090921680946,0.000151446889602447
hydrophilic_section,hydrophbic_section,mean_particle_size_(mps),hydrophilic,0.0960454808162019,-2.76149341701201,0.264807445814005,-4.5048607513346,12.1726775259709,-0.000175090921680707,-8.53848219755093E-05
hydrophilic_section,Full_molecule,mean_particle_size_(mps),-,0.102208493969464,-3.00285962402094,0.275261994847873,-2.430153339415,-4.51522511675641,-0.000195897754259988,0
hydrophbic_section,Full_molecule,-,-,0.105448283099016,-3.12974165303212,0.282797666491874,-8.31458994040305,-3.70868397925689,0,0
hydrophilic_section,hydrophilic,-,-,0.107856674725546,-3.22406310545025,0.282815640264295,1.64595316271607,0.000119270926081613,0,0
Full_molecule,-,-,-,0.108149836124274,-3.2355443814256,0.280627170193843,0.346328919347575,0,0,0
hydrophbic_section,-,-,-,0.108466405555149,-3.24794240182329,0.281513128037557,-0.746411394765314,0,0,0
hydrophilic_section,-,-,-,0.109562132504643,-3.29085508935775,0.284089861498712,-0.243892114354088,0,0,0
hydrophilic_section,-,-,-,0.109562132504643,-3.29085508935775,0.284089861498712,-0.243892114354088,0,0,0
hydrophilic,-,-,-,0.109575986550168,-3.29139766461064,0.283611879713953,1.569243995449E-05,0,0,0
mean_particle_size_(mps),-,-,-,0.124476002788176,-3.87493696824423,0.29504711675713,-0.000220749106919659,0,0,0
Full_molecule,mean_particle_size_(mps),-,-,0.134061045302387,-4.25032240036029,0.309263712577022,0.302068684187253,-0.000215530690724939,0,0
mean_particle_size_(mps),hydrophilic,-,-,0.134381833910077,-4.26288565920208,0.310936518921438,-0.000208905078087143,1.35679147083093E-05,0,0
hydrophbic_section,mean_particle_size_(mps),-,-,0.13514543282691,-4.29279099440885,0.311201689504756,-0.683987274344212,-0.000216789329006668,0,0
hydrophilic_section,mean_particle_size_(mps),-,-,0.135178222156301,-4.29407514485097,0.312305892481462,-0.217629099902366,-0.000211538106415874,0,0
hydrophbic_section,Full_molecule,mean_particle_size_(mps),-,0.135929652172188,-4.32350390124934,0.319083346306387,-15.3534922965008,-7.19414695586423,-0.000256146966580495,0
hydrophilic_section,mean_particle_size_(mps),hydrophilic,-,0.138290139062593,-4.4159492284396,0.317643994877773,-1.22945374844661,-0.000224546540919116,-6.39596747057613E-05,0
